sentence	is_variable	variable	research_data	doc_id	uuid
Increased competition over scarce resources, is likely to generate greater hostility toward outgroup members because outgroup members are often perceived as a threat to ingroup prerogatives.	0			19926	4c920e78-f6a9-418f-9579-d7402a4b1403
To measure the perception of competition over socioeconomic resources respondents were asked „to what extent foreign workers in Israel“affect their housing, health, education, social benefits, wages and employment opportunities.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;unk;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	2fe250fe-db61-4d2b-ad78-a8860d8c5405
A seven-step scale was used where ‘1’ means don’t agree at all (low competition) and 7 means I completely agree (high competition).	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	82f8c017-3650-4247-861d-84cfd1f6f0dd
The means and standard deviations of respondents’ attitudes by ethnicity, education and income levels are presented in Table 4.	1	exploredata-ZA2800_VarV142;exploredata-ZA2800_VarV419;unk	ZA2800	19926	fcd559d3-6169-451b-9f03-4855db8a1fd9
Analysis of variance was conducted in order to establish whether the mean scores on each attitude differed significantly by the categories of the independent variables.	0			19926	8ecf23e8-39fa-49d3-9ae3-4af9f91bb4a1
Perception of competition is most evident at the economic level.	0			19926	50c4e76d-83d1-4e3f-8f3a-bf5bad0b8513
Perception of competition over resources such as social benefits, health services, education and housing is not as pronounced as the perception of labor market competition.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	6bc7ba3f-d9b9-4d6c-bb28-917b32e9798f
It is interesting to note that migrant workers are not entitled to receive any of the services (health and housing) granted by the state to their citizens.	0			19926	89dadaaf-24c9-4571-9a5c-8d32303c259a
Nevertheless, a substantial portion of respondents in the sample (circa 20 percent) perceive that the presence of labor migrants in society negatively affect their housing, education and welfare rights.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;unk;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	022d7b49-a7d4-467a-a000-015152388d7e
Here too, significant differences in attitudes are evident by ethnicity, education and earnings.	1	exploredata-ZA2800_VarV64;exploredata-ZA2800_VarV142;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV60;exploredata-ZA2800_VarV63;exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV419;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV59;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174;unk;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV351;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV62;exploredata-ZA2800_VarV58;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV61	ZA2800	19926	6fbf6331-7f71-4031-9311-4e9f4f2a705c
Arabs and Jews of Asian-African origin and individuals with low education and earnings tend to perceive a greater threat and competition generated by foreign workers than others.	1	exploredata-ZA2800_VarV142;exploredata-ZA2800_VarV419;exploredata-ZA2800_VarV351;unk	ZA2800	19926	e036823d-511b-43e9-8888-4b55e9b659e2
Somewhat surprising are the findings regarding perception of competition over social resources among Israeli Arabs.	0			19926	09963813-1d4f-4818-9ca2-4e6d50590396
Although the majority of the Arab population live in segregated communities and thus, are the least likely to be affected (especially in housing and schooling) by foreign workers, they still express negative attitudes concerning the impact of foreign workers on the neighborhood and school.	1	exploredata-ZA2800_VarV419;unk	ZA2800	19926	adad3844-e16a-4521-8624-7664316eb39a
In this section we focus on public opinion towards socioeconomic and political rights of labor migrants.	0			19926	0a058842-7d85-4621-9db5-e7dc9eecda2e
Respondents were asked “to what extent do you agree that foreign workers should have the same rights as Jews” regarding socioeconomic and political rights.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV52;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	1fc90f0b-7f6e-4dae-99c2-b968815f2732
Items in colums 1 and 3 were taken from ALLBUS and translated into Hebrew.	0			19926	edd04720-4e3a-419b-9a96-6e27f20f2a0a
The results (by ethnicity, education and income levels) are presented in Table 5.	1	exploredata-ZA2800_VarV64;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV60;exploredata-ZA2800_VarV63;exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV419;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV59;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV351;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV62;exploredata-ZA2800_VarV58;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV61	ZA2800	19926	19e22234-ae5c-4c44-ac45-c2a6daf0a564
Analysis of variance was conducted in order to establish whether the mean scores on each attitude differed significantly by ethnicity, education and income levels.	0			19926	0be10d9c-2a97-45d7-942e-5988eb1a1c75
The data clearly reveal that respondents differentiate between rights provided by the state vis a vis rights that should be provided by employers.	0			19926	f746fe2d-913c-4bc6-8e05-1efa242b7b7e
A more moderate picture arises with regard to social rights.	0			19926	f9299ba5-cf78-483d-8a43-233668ee6821
Jews, especially Jews of European-American origin, and respondents of higher educational and income levels are more likely than others to express positive attitudes for granting welfare, education and housing rights to foreign workers.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV419;exploredata-ZA2800_VarV174;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV351;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV98	ZA2800	19926	da826f39-d4fe-46f4-801a-562396d7b011
Support to the right for minimum wage and for the enforcement of insurance policy is more pronounced among Jews than Arabs and is likely to rise with levels of education and income.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV419;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;unk;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV351;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV142;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	59de3669-e58f-4cbf-843e-ba199297eeb0
In general, respondents were more supportive of employment rights for foreign workers to be provided by employers (minimum wage, accident insurance) than political and social rights to be provided by the state.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	8de67206-da71-48f8-a01a-c52f3605c23b
In this section we test the extent to which socio-demographic and background characteristics explain different attitudes by estimating several OLS regression models predicting discrimination (Model 1), social distance (Model 2), attitudes towards consequences of labor migration for the local labor markets (Model 3), attitudes towards granting socioeconomic and political rights to foreign workers (Model 4), and perception of competition over socioeconomic resources (Model 5).	1	unk		19926	51c0a2c8-51f5-4fea-8c0a-a50d8713b71c
Results are presented in Table 6.	0			19926	f15eb5dd-6c89-4c71-a7cf-c6c6f3869985
The dependent variable in each model is an index constructed by a series of variables listed in Tables 1 to 5.	0			19926	43794874-f63a-43d6-8d94-8085996d2edf
Since ethnicity is related to socioeconomic characteristics, it is important to estimate the net effect of ethnicity on attitudes toward migrant workers.	1	exploredata-ZA2800_VarV64;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV60;exploredata-ZA2800_VarV63;exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV59;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174;unk;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV62;exploredata-ZA2800_VarV58;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV61	ZA2800	19926	f8e9e5e1-3e25-48b5-8d2a-e9466a7debe0
The independent variables used in the models are: age, gender (1=male), ethnicity (the omitted category is Arabs), marital status (married= 1), years of formal education, income per capita, occupation (the omitted category is service and blue collar jobs), political orientation (the omitted category is right-wing) and religious orientation (the omitted category is orthodox).	1	exploredata-ZA2800_VarV62;exploredata-ZA2800_VarV37;exploredata-ZA2800_VarV64;exploredata-ZA2800_VarV58;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV141;exploredata-ZA2800_VarV351;exploredata-ZA2800_VarV59;exploredata-ZA2800_VarV183;exploredata-ZA2800_VarV60;exploredata-ZA2800_VarV424;exploredata-ZA2800_VarV112;exploredata-ZA2800_VarV63;exploredata-ZA2800_VarV61	ZA2800	19926	62aca967-f71b-4862-a4af-8b13dbe2cd44
In comparison to Arabs (the omitted category for ethnic contrasts) Asian-African Jews and most pronounced European-American Jews were less likely to express social distance and more likely to oppose discriminating behavior.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	1b8f13b9-0c25-46cf-ad4b-a0cb1415cfd7
Secular and traditional, and left oriented respondents were more likely (than their orthodox and right-center oriented counterparts) to condemn discrimination.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;unk;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174;exploredata-ZA2800_VarV112	ZA2800	19926	e9eca3ae-bdff-44ef-a5c3-221c5b7f6d7f
It is interesting to note that whereas attitudes towards social distance were affected by class positions, income and education bored no statistical relationship to attitudes towards discrimination after controlling for other variables.	1	unk		19926	b78346c9-4934-44e9-b477-7002c55965da
The degree of hostility towards labor migrants’ presence in the Israeli labor market is affected by age, occupation, ethnicity, religiosity and political orientation (model 3).	1	exploredata-ZA2800_VarV64;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV60;exploredata-ZA2800_VarV63;exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV59;exploredata-ZA2800_VarV112;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV62;exploredata-ZA2800_VarV58;exploredata-ZA2800_VarV38;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV61	ZA2800	19926	9cd9c618-a79f-4219-ae4d-b4922b0a4781
Negative views tend to increase with age and with low-status positions, that is those respondents who potentially compete with foreign workers in the labor market.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV29;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	f983a486-63f3-4a3a-9ea0-b5fad0680a95
Likewise, anti-immigrant sentiments are strongest for subordinate groups (Jews from Asian-African origin and Arabs), politically right-oriented and orthodox religious individuals.	0			19926	baa647c5-7d74-40b4-8aae-fcb4e362ea8f
The general perception of competition over socioeconomic resources, whether in the labor market or in other areas like education, welfare and housing (model 4) is explained by class position (education, income per capita and occupation).	0			19926	14407139-fa23-445a-825b-b548aef98caa
The higher the occupational status, educational and income levels the less likely that respondents feel that immigrants compete with citizens over socioeconomic resources.	0			19926	dfd9cd9b-94b1-468d-b2d5-762278d4f593
Perceived threat from foreign workers is higher among Jews from Asian-African origin and Arabs (subordinate groups) that are more likely to depend on welfare and state resources than among Jews from European-American origin (the superordinate group).	1	unk		19926	b2715ade-ef37-4281-a636-e44bfb5cd848
Education, religious orientation, and political affiliation are correlated with support for granting socioeconomic and political rights to foreign workers in Israel (model 5).	0			19926	d3d8d88c-f3cf-467b-96a8-47448dc6703c
Secular and traditional religious respondents were more likely to have more liberal attitudes towards granting socioeconomic and political rights to foreign workers compared to Orthodox respondents (the omitted category).	0			19926	a17e5a7e-b20d-4415-8536-d967891ab74c
Likewise politically left-oriented respondents were more likely than center and right-oriented respondents (the omitted category) to express positive views regarding concession of rights to labor migrants.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174;exploredata-ZA2800_VarV112	ZA2800	19926	8f439162-b97e-4d90-b449-7820644ab65a
Finally, even after controlling for age, marital status, gender, education, income per capita, occupation, religiosity and political orientation, ethnicity retains a significant effect.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV419;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV38;exploredata-ZA2800_VarV351;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV183;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174;exploredata-ZA2800_VarV112	ZA2800	19926	187ba636-0f5c-459b-a475-ece566cc2ed2
Attitudes towards labor migrants has long been considered an important factor in determining the way foreigners adapt to the host society.	0			19926	0cd3b3f8-f99b-4469-9ae4-da6431bdc701
Public opinion is important for two reasons.	0			19926	bb72dc98-c8dc-4b35-b74a-f79e7b321ec8
First, it sends signals to migrants to whether they are wanted or feared.	0			19926	b184ef49-0ad4-4019-8405-9ba9b8327b33
Second, public sentiments may be contagious, spread to others and accepted as a fact exerting pressure on governments to implement restrictive policies (Hoskin, 1991).	0			19926	3f56306e-bf7b-4bea-b01b-87c12a5662f6
The data indicate that Israelis have substantial negative attitude towards labor migrants.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV174	ZA2800	19926	2ba74da3-683d-471b-b307-c9df57db6957
They are viewed as competitors in the labor market and in other social realms (welfare, education, health and housing).	0			19926	1743891d-4a68-4b4a-92a4-c64f84c10ccc
The data reveal considerable differences among respondents in the level of anti-immigrant sentiments.	0			19926	e143027b-0835-4245-bd1d-6e6fa43afa1c
Subordinated groups (Jews from Asian-African origin and Arabs) and persons at the bottom end of the education and income distribution are more likely to express antagonistic attitudes toward foreign workers whether in the labor market or in other arenas.	1	exploredata-ZA2800_VarV160;exploredata-ZA2800_VarV419;exploredata-ZA2800_VarV174;exploredata-ZA2800_VarV161;exploredata-ZA2800_VarV162;unk;exploredata-ZA2800_VarV351;exploredata-ZA2800_VarV175;exploredata-ZA2800_VarV159;exploredata-ZA2800_VarV178;exploredata-ZA2800_VarV142;exploredata-ZA2800_VarV158;exploredata-ZA2800_VarV47;exploredata-ZA2800_VarV176;exploredata-ZA2800_VarV262;exploredata-ZA2800_VarV177;exploredata-ZA2800_VarV98	ZA2800	19926	9380ea47-c27c-4e2e-acc7-94532391441a
Exclusion is especially evident in the (almost) unanimous support for denial of political and social rights for foreign workers.	0			19926	1e2529a7-a8a6-4980-8233-f113c4a82ca9
Respondents are more liberal when it comes to economic rights such as minimum wages and insurance against work accidents as they are not granted by the state but by employers.	0			19926	2ec65b4e-dc4c-4f0c-b9d4-c9458f8f53ef
Altogether our results show that Israelis (both Jews and Arabs) are resistant to accepting and integrating foreigners into Israeli society.	0			19926	77024bd5-4136-411c-90ee-bb76341d7a81
Among Jews this is perhaps because the incorporation of non-Jews challenges the definition of Israel as a Jewish state and poses a threat to the homogeneity of the nation.	0			19926	b5c69e48-b16c-4c87-805a-b704da174c5f
Among Arabs, this is probably due to threat and competition over resources.	0			19926	910b11e9-97df-4a8f-a82a-cbd9bcb727fc
Whatever the reason may be, the denial of access to social, economic and political entitlements creates de-facto a new subordinate group in the Israeli society.	0			19926	df225d11-5b12-41e7-b98d-487b587da3c1
Labor migrants can be considered thus, „margizens“, that is a new category of people who, being denied of membership in the host society, remain excluded in legal, social, cultural and political terms (Martiniello, 1994; Kemp et al., 2000).	0			19926	807c2a63-c474-4f0c-808c-6667f80aa4b5
They have become the new hewers of wood and drawers of water in Israeli society.	0			19926	8eb5278f-5b85-4278-9844-51b992a63fee
Die individuelle Bereitschaft von Vätern zur Übernahme von familialer Verantwortung stellt eine wichtige Bedingung für die Entwicklung einer partnerschaftlichen Arbeitsteilung im Haushalt dar.	1	exploredata-ZA3880_VarV12	ZA3880	21634	566f8c5c-8ec1-47d7-8d8f-b49cad597bc8
Allerdings kann davon ausgegangen werden, dass die Unterstützung dieser Bereitschaft durch institutionelle und kulturelle Rahmenbedingungen von zentraler Bedeutung für die tatsächliche Umsetzung dieses neuen Rollenmodells ist.	0			21634	7b0d8361-ef12-4c31-9da2-f8052962bf81
Mehrere Faktoren sprechen dafür, dass sich in den vergangenen Jahrzehnten die institutionellen Rahmenbedingungen für „neue Väter“in modernen Gesellschaften generell verbessert haben: Zum einen hat infolge der Bildungsexpansion, der steigenden Nachfrage nach weiblicher Arbeitskraft im expandierenden Dienstleistungssektor sowie der verstärkten familienpolitischen Förderung der Vereinbarkeit von Familie und Beruf die Arbeitsmarktteilnahme von Frauen deutlich zugenommen.	0			21634	ed0a2121-2629-481b-abcc-a0e615b8a9d5
Die daraus oftmals resultierende Erwerbstätigkeit beider Ehepartner schafft neue Grundlagen für die innerfamiliale Verteilung von Erwerbs- und Hausarbeit, die entsprechend neu verhandelt werden muss.	0			21634	c149d0b5-160f-4b0b-8fa0-54733d3537e3
Ebenso ist zu erwarten, dass infolge der „feministischen Revolution“die Legitimität einer asymmetrischen Arbeitsteilung zwischen den Geschlechtern zunehmend brüchig wird.	0			21634	245898ae-c224-4483-b049-fa50bd9e19c4
So haben sich zwar in den vergangenen Jahren die Erwerbsquoten von Frauen dem Aktivitätsniveau von Männern angenähert, der zeitliche Umfang der Erwerbstätigkeit jedoch nur bedingt.	0			21634	4155a4b1-4992-4a16-aaa3-e370d4adeb64
Je deutlicher aber die Unterschiede zwischen den Geschlechtern im Umfang der Erwerbstätigkeit ausfallen, desto mehr ist aus zeitökonomischer Perspektive davon auszugehen, dass sich auch auf der Ebene der Haushalts- und Familientätigkeiten eine ungleiche Verteilung der Arbeit ergibt.	0			21634	a46482bc-b61a-4451-8519-574375cbf30c
Lediglich in den skandinavischen Ländern sind beide Geschlechter seit den 70er Jahren umfassend und mit hoher Stundenzahl in das Erwerbsleben integriert.	1	exploredata-ZA2620_VarV206	ZA2620	21634	53c5066b-2a96-426f-a770-d72001fdfaa1
Ein individualisiertes Steuersystem sowie umfangreiche öffentliche Betreuungsangebote fördern hier die kontinuierliche Erwerbstätigkeit beider Ehepartner.	1	exploredata-ZA2620_VarV206	ZA2620	21634	74df8423-457b-4061-bbd2-943722f9dcf8
Gleichzeitig setzen Elternurlaubsregelungen bzw. spezielle „Vaterschaftsurlaubs“-Angebote einen hohen Anreiz für einen zeitweiligen Erwerbsausstieg von Vätern und deren aktive Beteiligung am Familienleben.	0			21634	d4a3d5c0-ebf5-46fe-8c4b-d5669d368aac
Die Rahmenbedingungen für die Realisierung eines neuen Vatermodells erscheinen somit in den skandinavischen Ländern als ausgesprochen günstig.	0			21634	67401805-2169-4754-bfdf-d138c9aadab9
In den angelsächsischen Ländern nähern sich die Erwerbsquoten zunehmend denjenigen der skandinavischen Länder an.	0			21634	ca1cdad9-ded1-4a1a-b9d9-77a082461ec1
Allerdings unterstützt der Staat hier kaum die Vereinbarkeit von Familie und Beruf, und es sind vielmehr finanzielle Notwendigkeiten, die eine Erwerbstätigkeit beider Ehepartner erfordern.	1	exploredata-ZA2620_VarV206	ZA2620	21634	ee0e2c35-97ef-4d11-b511-192bfc5ecc7e
Die Betreuung der Kinder wird meist durch die Inanspruchnahme privater Dienste oder sozialer Netzwerke gewährleistet.	0			21634	62ed9237-f734-457b-b621-dfef46437626
Sind diese nicht oder nur begrenzt verfügbar, so weichen Frauen oft in Teilzeitarbeit aus.	0			21634	6e85b315-10b5-487f-88bd-98a346418b77
Angesichts der fehlenden familienpolitischen Förderung einer partnerschaftlichen Arbeitsteilung sind hier demnach schlechtere Rahmenbedingungen für „neue Väter“zu erwarten als in den skandinavischen Ländern.	0			21634	82ec61d3-c9a1-42f6-9c8b-4402a2a5f28a
In den mitteleuropäischen Staaten zeigen sich unterschiedliche Entwicklungstendenzen: Frankreich und Belgien lassen Familien infolge umfangreicher Investitionen in (frühkindliche) Betreuung eine vergleichsweise „freie Wahl“zwischen der Realisierung eines Ernährer- oder Zweiverdienermodells.	0			21634	49675288-a56c-4230-945e-673d12d10f7a
In Österreich und der Schweiz nehmen Mütter dagegen häufig nur den Status einer „Zuverdienerin“zum gemeinsamen Haushaltseinkommen ein.	0			21634	3605b99c-31b0-4fe6-a215-fefec0ea344c
Im Fall der Geburt eines Kindes fördert die staatliche Familienpolitik durch geringe Betreuungsangebote für Kleinkinder, die Kollektivbesteuerung von Familien sowie lange Elternurlaubsregelungen einen zumindest zeitweiligen Erwerbsausstieg der Ehefrau.	0			21634	c30edd11-003d-4e79-964e-2c1607ac428f
Entsprechend unterbrechen oder reduzieren Mütter während der „Kleinkindphase“vielfach ihre Erwerbstätigkeit und kehren auch anschließend oft nur in Teilzeitarbeit zurück.	1	exploredata-ZA2620_VarV206	ZA2620	21634	bf04c7ee-e022-4a34-875c-191391c80e9f
Während sich somit in Frankreich, Belgien und den Niederlanden zunehmend bessere Rahmenbedingungen für die Herausbildung einer partnerschaftlichen Arbeitsteilung herausgebildet haben, fördert der institutionelle Kontext in den beiden deutschsprachigen Ländern weiterhin eine traditionelle Form der familialen Arbeitsteilung, die nur bedingt Raum für die Entwicklung einer partnerschaftlichen Rollenverteilung im Haushalt lässt.	1	exploredata-ZA3880_VarV38	ZA3880	21634	82f22438-c277-4445-98cc-6a4448adf88f
Eine noch deutlichere Differenz in der Erwerbsbeteiligung von Männern und Frauen – verbunden mit noch stärkeren Beschränkungen für eine partnerschaftliche Arbeitsteilung – findet sich in den südeuropäischen Ländern: Hier sind trotz eines Anstiegs in der jüngeren Vergangenheit gegenwärtig immer noch weniger als die Hälfte aller Frauen erwerbstätig.	1	exploredata-ZA3880_VarV38	ZA3880	21634	969484e9-8287-4428-b561-23e5f1b3c6ee
Osteuropäische Länder stellen einen Grenzfall dar: Zu Zeiten des Sozialismus waren Männer und Frauen infolge ideologischer Forderung und familienpolitischer Förderung häufig beide in Vollzeit erwerbstätig.	0			21634	f9219bc3-2ace-4920-8e27-a2c936bbcdcf
Im Zuge des System-wechsels ging die Erwerbstätigkeit beider Geschlechter jedoch merklich zurück.	0			21634	a24ad3cc-5689-4d0c-b4f4-9afdcfc70e0c
Deutschland vereinigt schließlich seit der Wende zwei verschiedene, Geschlechterkulturen‘ in sich.	0			21634	f7a63bae-611a-4e3c-a952-e9f8299fac11
Während die alten Bundesländer institutionell dem mitteleuropäischen, Zuverdienermodell‘ entsprechen, dominierte in Ostdeutschland während des Sozialismus ein staatlich gefördertes Zweiverdienermodell.	0			21634	462ee332-08bc-439c-9b95-403b792c022a
Seit der Wiedervereinigung nähern sich die geschlechtsspezifischen Erwerbsquoten in beiden Landesteilen zunehmend an; infolge umfassenderer Kinderbetreuung sind jedoch Frauen in den neuen Bundesländern nach wie vor häufiger in Vollzeitbeschäftigung zu finden als ihre westdeutschen Pendants.	0			21634	afdfe0e5-30e5-48db-8eea-ca7f21bd3ab5
Für ausgewählte europäische Länder gibt Tabelle 1 zunächst einen Überblick über die Entwicklung der Einstellungsmuster von Vätern anhand zweier ausgewählter Indikatoren: der Zustimmung zu einem Modell der klassischen innerfamilialen Arbeitsteilung sowie zu der Notwendigkeit eines umfassenderen Engagements von Männern im Bereich von Hausarbeit und Kinderbetreuung.	1	exploredata-ZA3880_VarV11;exploredata-ZA3880_VarV13;exploredata-ZA3880_VarV12	ZA3880	21634	51e02dae-66a0-4cb5-b99c-25ac60af1875
Die Ablehnung eines klassischen „Ernährermodells“sowie die Einsicht von Vätern in die Notwendigkeit eines stärkeren Familienengagements können dabei als Grundlage eines Verhaltenswandels hin zu einer partnerschaftlicheren Verteilung von Haushaltsaufgaben angesehen werden.	1	exploredata-ZA3880_VarV11;exploredata-ZA3880_VarV13;exploredata-ZA3880_VarV38;exploredata-ZA3880_VarV12	ZA3880	21634	9cb8a4a8-8298-4dbc-9539-6296c615fbfc
Väter werden im Folgenden definiert als verheiratete oder mit festem Partner zusammenlebende Männer im Alter von 18-55 Jahren mit minderjährigen Kindern im Haushalt.	1	exploredata-ZA3880_VarV200;exploredata-ZA1700_VarV68;exploredata-ZA3880_VarV66;exploredata-ZA3880_VarV201	ZA3880;ZA1700	21634	7a0c23a0-8e7a-49e7-8368-4a8f6229af5f
